VanName,OBJECTID_1,OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID_2,OBJECTID_3,OID_,Name_1,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,Shape_Leng,BUFF_DIST,ORIG_FID,Shape_Le_1,MaxName,Shape_Le_2,Shape_Area
Remsen,4683,2616,36,47,95600,36047095600,956,Census Tract 956,G5020,S,237582,0,40.6355741,-73.9109186,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.025964499,2.52903E-05
Remsen,4684,3091,36,47,102600,36047102600,1026,Census Tract 1026,G5020,S,135920,0,40.6296068,-73.8984805,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.017567091,1.44671E-05
Remsen,4685,3190,36,47,34700,36047034700,347,Census Tract 347,G5020,S,139778,0,40.6726583,-73.9279722,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.016460931,1.48872E-05
Remsen,4686,3210,36,47,64600,36047064600,646,Census Tract 646,G5020,S,165636,0,40.6159147,-73.9395351,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.018021647,1.76264E-05
Remsen,4687,3212,36,47,81800,36047081800,818,Census Tract 818,G5020,S,157918,0,40.6530923,-73.9479752,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.017077666,1.68144E-05
Remsen,4688,4368,36,47,50801,36047050801,508.01,Census Tract 508.01,G5020,S,78240,0,40.6512352,-73.9607363,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.012031197,8.33035E-06
Remsen,4689,4372,36,47,51001,36047051001,510.01,Census Tract 510.01,G5020,S,76942,0,40.6461218,-73.9597677,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.011635713,8.19156E-06
Remsen,4690,4375,36,47,51602,36047051602,516.02,Census Tract 516.02,G5020,S,91014,0,40.6416145,-73.9581438,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.013925772,9.68911E-06
Remsen,4691,4376,36,47,79601,36047079601,796.01,Census Tract 796.01,G5020,S,110399,0,40.6565964,-73.9582723,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.013777133,1.17554E-05
Remsen,4692,4377,36,47,79602,36047079602,796.02,Census Tract 796.02,G5020,S,134994,0,40.6527602,-73.9576551,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.015394183,1.43735E-05
Remsen,4693,4416,36,47,93200,36047093200,932,Census Tract 932,G5020,S,279758,0,40.6375696,-73.9295165,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.022101798,2.97806E-05
Remsen,4694,4521,36,47,94600,36047094600,946,Census Tract 946,G5020,S,281769,0,40.6446169,-73.9232797,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.026980996,2.9998E-05
Remsen,4695,4644,36,47,88400,36047088400,884,Census Tract 884,G5020,S,167059,0,40.6622281,-73.9245506,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.020665754,1.77902E-05
Remsen,4696,4645,36,47,88600,36047088600,886,Census Tract 886,G5020,S,179725,0,40.657488,-73.9206765,3,6,0,Remsen,Dollar Vans/Untitled layer,0,0,0,-1,0,,Unconfirmed - Unridden,0.055170187,0.5,5,0.290414385,Remsen,0.020498737,1.91376E-05
Edenwald,4697,1508,36,5,40600,36005040600,406,Census Tract 406,G5020,S,223327,0,40.8879511,-73.8570053,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.020152053,2.38619E-05
Edenwald,4698,2655,36,5,42800,36005042800,428,Census Tract 428,G5020,S,169199,0,40.8945094,-73.845703,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.017167466,1.80803E-05
Edenwald,4699,2688,36,5,42000,36005042000,420,Census Tract 420,G5020,S,150497,0,40.8930261,-73.8598556,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.015992204,1.60813E-05
Edenwald,4700,4569,36,5,41800,36005041800,418,Census Tract 418,G5020,S,269140,0,40.8971161,-73.8584601,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.023180871,2.87605E-05
Edenwald,4701,4573,36,5,42200,36005042200,422,Census Tract 422,G5020,S,174417,0,40.8910968,-73.8552807,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.018163313,0.000018637
Edenwald,4702,4575,36,5,42400,36005042400,424,Census Tract 424,G5020,S,175364,0,40.8892857,-73.8495425,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.018520934,1.87376E-05
Edenwald,4703,4577,36,5,42600,36005042600,426,Census Tract 426,G5020,S,507577,0,40.8908411,-73.8419292,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.037775549,5.42356E-05
Edenwald,4704,4579,36,5,43000,36005043000,430,Census Tract 430,G5020,S,206164,0,40.8934599,-73.8506574,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.019048328,2.20298E-05
Edenwald,4705,4601,36,5,44800,36005044800,448,Census Tract 448,G5020,S,168089,0,40.8954712,-73.8413102,6,20,0,Edenwald,Dollar Vans/Untitled layer,1,0,0,-1,0,,,0.021546725,0.5,19,0.095787069,Edenwald,0.017243219,1.79619E-05
CH: Queens to Brooklyn,4706,289,36,81,43701,36081043701,437.01,Census Tract 437.01,G5020,S,149462,0,40.7391006,-73.8511271,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.017779526,1.59342E-05
CH: Queens to Brooklyn,4707,430,36,81,87100,36081087100,871,Census Tract 871,G5020,S,419854,44052,40.7589796,-73.8332501,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.037822239,4.94726E-05
CH: Queens to Brooklyn,4708,556,36,81,74500,36081074500,745,Census Tract 745,G5020,S,167108,0,40.7360593,-73.850749,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.021392493,1.78148E-05
CH: Queens to Brooklyn,4709,1709,36,81,85300,36081085300,853,Census Tract 853,G5020,S,195226,0,40.757152,-73.8276531,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.025482472,2.08189E-05
CH: Queens to Brooklyn,4710,2758,36,81,79702,36081079702,797.02,Census Tract 797.02,G5020,S,289349,0,40.75134,-73.8294239,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.026665295,3.08535E-05
CH: Queens to Brooklyn,4711,3155,36,81,84900,36081084900,849,Census Tract 849,G5020,S,303207,0,40.7547095,-73.8329979,7,21,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.031021365,0.5,20,0.112210956,CH: Queens to Brooklyn,0.027229982,3.23328E-05
CH: Manhattan to Queens,4712,863,36,61,3602,36061003602,36.02,Census Tract 36.02,G5020,S,89011,0,40.7245631,-73.990206,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.013202013,9.48735E-06
CH: Manhattan to Queens,4713,920,36,61,4100,36061004100,41,Census Tract 41,G5020,S,191471,0,40.719161,-73.9966954,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.018385418,2.04071E-05
CH: Manhattan to Queens,4714,922,36,61,1402,36061001402,14.02,Census Tract 14.02,G5020,S,114218,0,40.7175157,-73.9858855,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.014074912,1.21731E-05
CH: Manhattan to Queens,4715,962,36,61,3002,36061003002,30.02,Census Tract 30.02,G5020,S,78525,0,40.7229641,-73.9858662,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.013444899,8.36956E-06
CH: Manhattan to Queens,4716,1016,36,61,1200,36061001200,12,Census Tract 12,G5020,S,120595,0,40.7159066,-73.982094,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.017634217,1.28523E-05
CH: Manhattan to Queens,4717,1018,36,61,1401,36061001401,14.01,Census Tract 14.01,G5020,S,93510,0,40.7151603,-73.9873314,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.017387894,9.96574E-06
CH: Manhattan to Queens,4718,3942,36,61,1600,36061001600,16,Census Tract 16,G5020,S,208268,0,40.715948,-73.9932822,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.021061846,2.21962E-05
CH: Manhattan to Queens,4719,3943,36,61,1800,36061001800,18,Census Tract 18,G5020,S,222661,0,40.7190473,-73.9908456,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.020782308,2.37315E-05
CH: Manhattan to Queens,4720,3946,36,61,2201,36061002201,22.01,Census Tract 22.01,G5020,S,161667,0,40.7191156,-73.9818443,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.018544147,1.72304E-05
CH: Manhattan to Queens,4721,3947,36,61,2202,36061002202,22.02,Census Tract 22.02,G5020,S,56090,0,40.7212601,-73.9811422,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.012817041,5.97824E-06
CH: Manhattan to Queens,4722,3951,36,61,2700,36061002700,27,Census Tract 27,G5020,S,59802,0,40.71256,-73.9990063,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.011698754,6.37311E-06
CH: Manhattan to Queens,4723,3953,36,61,2900,36061002900,29,Census Tract 29,G5020,S,278558,0,40.7141198,-74.000591,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.026926325,2.96863E-05
CH: Manhattan to Queens,4724,3954,36,61,3001,36061003001,30.01,Census Tract 30.01,G5020,S,124153,0,40.7210057,-73.9868387,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.01542225,1.32327E-05
CH: Manhattan to Queens,4725,3957,36,61,3601,36061003601,36.01,Census Tract 36.01,G5020,S,99812,0,40.7223222,-73.9911397,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.013325382,1.06383E-05
CH: Manhattan to Queens,4726,3961,36,61,4300,36061004300,43,Census Tract 43,G5020,S,149239,0,40.7233237,-73.9954663,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.016374459,1.59068E-05
CH: Manhattan to Queens,4727,3970,36,61,4500,36061004500,45,Census Tract 45,G5020,S,104946,0,40.7205701,-73.9993912,8,22,0,CH: Manhattan to Queens,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.002640379,0.5,21,0.079707923,CH: Manhattan to Queens,0.014156554,1.11854E-05
CH: Queens to Brooklyn,4728,1140,36,47,12600,36047012600,126,Census Tract 126,G5020,S,233280,0,40.6347856,-74.019035,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.023071994,2.4832E-05
CH: Queens to Brooklyn,4729,2159,36,47,7400,36047007400,74,Census Tract 74,G5020,S,140330,0,40.6418469,-74.0170149,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.015982952,1.49394E-05
CH: Queens to Brooklyn,4730,2194,36,47,9000,36047009000,90,Census Tract 90,G5020,S,148493,0,40.6472568,-73.9972994,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016700574,1.58096E-05
CH: Queens to Brooklyn,4731,2213,36,47,12801,36047012801,128.01,Census Tract 128.01,G5020,S,114978,0,40.6308009,-74.0133028,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.015495673,1.22385E-05
CH: Queens to Brooklyn,4732,2243,36,47,12200,36047012200,122,Census Tract 122,G5020,S,185645,0,40.6381258,-74.0175898,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.018105155,1.97623E-05
CH: Queens to Brooklyn,4733,2244,36,47,10200,36047010200,102,Census Tract 102,G5020,S,152450,0,40.6392844,-74.0127872,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016819817,1.62292E-05
CH: Queens to Brooklyn,4734,2271,36,47,10400,36047010400,104,Census Tract 104,G5020,S,152312,0,40.636624,-74.0083814,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016816895,1.62137E-05
CH: Queens to Brooklyn,4735,2316,36,47,11800,36047011800,118,Census Tract 118,G5020,S,219234,0,40.6351044,-74.0114899,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.025922365,2.33367E-05
CH: Queens to Brooklyn,4736,2335,36,47,9200,36047009200,92,Census Tract 92,G5020,S,113217,0,40.6453168,-73.9993384,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.015133117,1.20535E-05
CH: Queens to Brooklyn,4737,2369,36,47,9400,36047009400,94,Census Tract 94,G5020,S,151026,0,40.6433565,-74.0013789,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016762172,1.60785E-05
CH: Queens to Brooklyn,4738,2383,36,47,10800,36047010800,108,Census Tract 108,G5020,S,150979,0,40.641116,-74.0037106,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016760617,1.60727E-05
CH: Queens to Brooklyn,4739,2712,36,47,21400,36047021400,214,Census Tract 214,G5020,S,167965,0,40.6316104,-74.0031816,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.018059571,1.78785E-05
CH: Queens to Brooklyn,4740,4668,36,47,7200,36047007200,72,Census Tract 72,G5020,S,60897,0,40.6402719,-74.0203906,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.010889343,6.48284E-06
CH: Queens to Brooklyn,4741,4681,36,47,8600,36047008600,86,Census Tract 86,G5020,S,113543,0,40.6479769,-74.0037438,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.015152993,1.20887E-05
CH: Queens to Brooklyn,4742,4683,36,47,9600,36047009600,96,Census Tract 96,G5020,S,150752,0,40.6460153,-74.0057847,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016758838,1.60496E-05
CH: Queens to Brooklyn,4743,4684,36,47,9800,36047009800,98,Census Tract 98,G5020,S,151006,0,40.6437764,-74.0081153,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016761499,1.60762E-05
CH: Queens to Brooklyn,4744,4685,36,47,10000,36047010000,100,Census Tract 100,G5020,S,150970,0,40.6415355,-74.0104457,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016757094,1.6072E-05
CH: Queens to Brooklyn,4745,4687,36,47,10600,36047010600,106,Census Tract 106,G5020,S,150932,0,40.6388746,-74.00604,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.016759538,1.60674E-05
CH: Queens to Brooklyn,4746,4689,36,47,11200,36047011200,112,Census Tract 112,G5020,S,171313,0,40.6422528,-73.9956749,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.017698825,1.82378E-05
CH: Queens to Brooklyn,4747,4690,36,47,11400,36047011400,114,Census Tract 114,G5020,S,167792,0,40.6394233,-73.9992118,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.017648765,1.78624E-05
CH: Queens to Brooklyn,4748,4691,36,47,11600,36047011600,116,Census Tract 116,G5020,S,160266,0,40.6358731,-74.0036488,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.018863918,1.70602E-05
CH: Queens to Brooklyn,4749,4693,36,47,12000,36047012000,120,Census Tract 120,G5020,S,191871,0,40.632773,-74.0116977,9,23,0,CH: Queens to Brooklyn,Dollar Vans/Untitled layer,0,0,0,-1,0,,,0.035194781,0.5,22,0.094997044,CH: Queens to Brooklyn,0.024269592,2.04236E-05
CH: Elmhurst to Manhattan,4750,17,36,81,24500,36081024500,245,Census Tract 245,G5020,S,270871,0,40.7394921,-73.9049172,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.025719638,2.88782E-05
CH: Elmhurst to Manhattan,4751,18,36,81,24900,36081024900,249,Census Tract 249,G5020,S,194262,0,40.7432069,-73.9042264,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.019004788,2.07119E-05
CH: Elmhurst to Manhattan,4752,120,36,81,47100,36081047100,471,Census Tract 471,G5020,S,158098,0,40.740985,-73.876564,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.0189854,1.68553E-05
CH: Elmhurst to Manhattan,4753,122,36,81,47300,36081047300,473,Census Tract 473,G5020,S,181996,0,40.7372857,-73.8760335,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.022764107,1.94024E-05
CH: Elmhurst to Manhattan,4754,323,36,81,49301,36081049301,493.01,Census Tract 493.01,G5020,S,164136,0,40.7323708,-73.8942499,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.019239224,1.74971E-05
CH: Elmhurst to Manhattan,4755,327,36,81,49700,36081049700,497,Census Tract 497,G5020,S,199055,0,40.7317361,-73.8903639,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.018465469,2.12191E-05
CH: Elmhurst to Manhattan,4756,328,36,81,49900,36081049900,499,Census Tract 499,G5020,S,474590,0,40.7310802,-73.8832698,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.034247588,5.05906E-05
CH: Elmhurst to Manhattan,4757,460,36,81,47900,36081047900,479,Census Tract 479,G5020,S,387219,0,40.7354249,-73.8836395,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.03728484,4.12797E-05
CH: Elmhurst to Manhattan,4758,461,36,81,48300,36081048300,483,Census Tract 483,G5020,S,225397,0,40.7417067,-73.8927449,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.02588483,2.40307E-05
CH: Elmhurst to Manhattan,4759,462,36,81,48500,36081048500,485,Census Tract 485,G5020,S,341238,0,40.7396936,-73.8846134,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.039149282,3.63802E-05
CH: Elmhurst to Manhattan,4760,463,36,81,48900,36081048900,489,Census Tract 489,G5020,S,347538,0,40.7372212,-73.8922234,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.030944193,3.70503E-05
CH: Elmhurst to Manhattan,4761,1789,36,81,24700,36081024700,247,Census Tract 247,G5020,S,90045,0,40.7423602,-73.8994144,10,24,0,CH: Elmhurst to Manhattan,Dollar Vans/Untitled layer,0,0,0,-1,0,,Minor discrepancy: 52 or 72?,0.04697218,0.5,23,0.114407488,CH: Elmhurst to Manhattan,0.014044621,9.60044E-06
